theta_deg,dsigma_domega_mb_sr,ratio_to_rutherford
93.0,0.000761,0.15873
94.0,0.000669,0.1442
95.0,0.000586,0.13043
96.0,0.000505,0.116
97.0,0.00043,0.10203
98.0,0.00037,0.090488
99.0,0.000326,0.082214
100.0,0.000293,0.076023
101.0,0.00026,0.069518
102.0,0.000222,0.060951
103.0,0.000179,0.050553
104.0,0.000139,0.040262
105.0,0.000108,0.03217
106.0,8.8282e-05,0.027063
107.0,7.6754e-05,0.024151
108.0,6.7968e-05,0.021941
109.0,5.847e-05,0.019355
110.0,4.8012e-05,0.01629
111.0,3.8691e-05,0.013449
112.0,3.2915e-05,0.011717
113.0,3.1438e-05,0.011455
114.0,3.2501e-05,0.012117
115.0,3.2803e-05,0.012507
116.0,2.9826e-05,0.011625
117.0,2.3728e-05,0.00945
118.0,1.7036e-05,0.0069302
119.0,1.2381e-05,0.0051424
120.0,1.0418e-05,0.0044161
121.0,9.8017e-06,0.0042384
122.0,8.8493e-06,0.0039021
123.0,6.9758e-06,0.0031355
124.0,4.7079e-06,0.0021562
125.0,2.8518e-06,0.0013303
126.0,1.9376e-06,0.00092024
127.0,2.154e-06,0.0010412
128.0,3.2669e-06,0.0016065
129.0,4.4791e-06,0.0022401
130.0,4.781e-06,0.0024307
131.0,3.8296e-06,0.0019786
132.0,2.4112e-06,0.0012655
133.0,1.7201e-06,0.00091675
134.0,2.1068e-06,0.0011399
135.0,2.7489e-06,0.0015092
136.0,2.6439e-06,0.0014724
137.0,1.7021e-06,0.00096121
138.0,6.6208e-07,0.000379
139.0,1.1837e-07,6.8663e-05
140.0,1.6501e-09,9.6956e-07
141.0,2.9143e-08,1.7339e-05
142.0,2.4196e-07,0.00014572
143.0,7.7617e-07,0.00047304
144.0,1.3268e-06,0.00081798
145.0,1.3165e-06,0.00082073
146.0,6.928e-07,0.00043662
147.0,1.7628e-07,0.00011227
148.0,4.1922e-07,0.00026973
149.0,1.1227e-06,0.00072949
150.0,1.3703e-06,0.00089888
151.0,8.1534e-07,0.00053978
152.0,1.2693e-07,8.4778e-05
153.0,7.2722e-08,4.899e-05
154.0,5.0703e-07,0.00034439
155.0,6.6711e-07,0.00045671
156.0,3.1788e-07,0.00021928
157.0,6.7779e-08,4.7096e-05
158.0,3.9437e-07,0.00027594
159.0,8.4812e-07,0.00059736
160.0,6.9874e-07,0.00049526
161.0,1.3713e-07,9.7784e-05
162.0,1.7546e-07,0.00012582
163.0,1.1886e-06,0.00085696
164.0,2.1508e-06,0.0015586
165.0,1.862e-06,0.0013557
166.0,6.3261e-07,0.00046265
167.0,3.3222e-09,2.4397e-06
168.0,6.8102e-07,0.00050204
169.0,1.521e-06,0.0011252
170.0,1.1601e-06,0.00086094
171.0,1.4743e-07,0.00010974
172.0,3.8608e-07,0.00028811
173.0,2.2881e-06,0.0017114
174.0,3.63e-06,0.0027204
175.0,2.3557e-06,0.0017684
176.0,1.486e-07,0.0001117
177.0,1.6606e-06,0.0012497
178.0,9.2132e-06,0.0069384
179.0,1.8909e-05,0.014247
179.99,2.3379e-05,0.017618
